id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
1439554,2015-04-30,42.850308,-78.637199,Erie,New York,United States,New York,Erie,Cardamine concatenata,60438
1439772,2015-04-29,42.0055216667,-80.3488016667,Erie,Pennsylvania,United States,Pennsylvania,Erie,Cardamine concatenata,60438
1439805,2015-04-28,42.0080466667,-80.3505583333,Erie,Pennsylvania,United States,Pennsylvania,Erie,Cardamine concatenata,60438
1442272,2015-04-22,40.431646,-79.906299,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
1448572,2015-05-02,41.042209,-81.85182,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
1448775,2015-05-02,44.382225,-93.204825,Rice,Minnesota,United States,Minnesota,Rice,Cardamine concatenata,60438
1450249,2015-05-02,42.150141,-87.784006,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
1450746,2015-04-30,36.62305695,-81.50032237,Grayson,Virginia,United States,Virginia,Grayson,Cardamine concatenata,60438
1455447,2015-05-03,43.4505555556,-89.8177777778,Sauk,Wisconsin,United States,Wisconsin,Sauk,Cardamine concatenata,60438
1467709,2015-05-09,41.218774,-87.988082,Kankakee,Illinois,United States,Illinois,Kankakee,Cardamine concatenata,60438
1475932,2015-05-09,40.939628,-80.17779,Lawrence,Pennsylvania,United States,Pennsylvania,Lawrence,Cardamine concatenata,60438
1477776,2015-04-09,37.7770466667,-90.4375616667,Saint Francois,Missouri,United States,Missouri,St. Francois,Cardamine concatenata,60438
1485503,2015-04-23,35.146156,-89.987487,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
1491780,2015-05-14,42.0047333333,-80.1901266667,Erie,Pennsylvania,United States,Pennsylvania,Erie,Cardamine concatenata,60438
1492249,2015-05-15,45.046466,-85.746677,Leelanau,Michigan,United States,Michigan,Leelanau,Cardamine concatenata,60438
1499736,2015-05-12,44.6586761389,-92.1697845278,Pierce,Wisconsin,United States,Wisconsin,Pierce,Cardamine concatenata,60438
1501972,2015-04-16,39.816533,-75.568484,New Castle,Delaware,United States,Delaware,New Castle,Cardamine concatenata,60438
1519465,2015-05-18,44.3429333333,-72.4697,Washington,Vermont,United States,Vermont,Washington,Cardamine concatenata,60438
1534491,2015-05-21,44.3407716667,-72.461275,Washington,Vermont,United States,Vermont,Washington,Cardamine concatenata,60438
1553448,2015-05-17,39.440654,-77.788954,Washington,Maryland,United States,Maryland,Washington,Cardamine concatenata,60438
1566725,2015-05-02,42.982844,-76.340487,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
1611606,2015-06-04,42.982844,-76.340487,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
1631415,2015-04-18,42.300063,-83.761161,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine concatenata,60438
1673366,2013-04-25,40.550331,-80.314865,Beaver,Pennsylvania,United States,Pennsylvania,Beaver,Cardamine concatenata,60438
1952470,2007-03-25,37.548241,-84.901357,Boyle,Kentucky,United States,Kentucky,Boyle,Cardamine concatenata,60438
2406349,2014-04-13,38.944057,-76.69457,Prince George's,Maryland,United States,Maryland,Prince George's,Cardamine concatenata,60438
2413138,2015-04-02,36.0786904249,-78.8341273582,Durham,North Carolina,United States,North Carolina,Durham,Cardamine concatenata,60438
2533779,2014-05-02,42.963057,-73.82143,Saratoga,New York,United States,New York,Saratoga,Cardamine concatenata,60438
2590205,2016-01-14,35.003875,-85.3672866667,Hamilton,Tennessee,United States,Tennessee,Hamilton,Cardamine concatenata,60438
2596814,2016-01-17,35.217985,-85.916095,Franklin,Tennessee,United States,Tennessee,Franklin,Cardamine concatenata,60438
2648809,2016-02-04,35.02188,-85.5823533333,Marion,Tennessee,United States,Tennessee,Marion,Cardamine concatenata,60438
2682303,2013-04-09,35.146751,-89.989218,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2689293,2013-03-19,35.146891,-89.989046,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2689763,2013-02-28,35.146365,-89.987758,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2695730,2013-05-11,42.670811,-82.39919,Lambton,,Canada,Ontario,Lambton,Cardamine concatenata,60438
2750647,2016-03-05,35.9211794,-93.37805478,Newton,Arkansas,United States,Arkansas,Newton,Cardamine concatenata,60438
2750649,2016-03-05,35.92033355,-93.37869903,Newton,Arkansas,United States,Arkansas,Newton,Cardamine concatenata,60438
2751226,2016-03-05,35.505933,-93.313681,Johnson,Arkansas,United States,Arkansas,Johnson,Cardamine concatenata,60438
2764791,2012-03-18,41.613293,-81.343417,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
2766943,2015-04-19,38.965248,-77.15578,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
2766947,2015-04-19,38.965248,-77.15578,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
2771609,2013-03-24,39.7899367518,-75.6896364852,Chester,Pennsylvania,United States,Pennsylvania,Chester,Cardamine concatenata,60438
2774290,2016-03-12,35.505199,-93.31395,Johnson,Arkansas,United States,Arkansas,Johnson,Cardamine concatenata,60438
2778260,2015-03-18,41.402244,-81.758065,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2783827,2016-03-14,41.3774986267,-81.5650024414,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2786866,2016-03-15,36.945704,-83.183756,Harlan,Kentucky,United States,Kentucky,Harlan,Cardamine concatenata,60438
2788029,2016-03-14,36.270231,-86.905224,Davidson,Tennessee,United States,Tennessee,Davidson,Cardamine concatenata,60438
2793512,2016-03-16,40.5313816667,-80.114065,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
2799307,2016-03-18,38.985847,-76.502652,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Cardamine concatenata,60438
2806539,2016-03-19,41.7198883333,-81.17158,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
2808317,2016-03-14,35.146698,-89.988745,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2809573,2016-03-20,40.883071,-81.746351,Wayne,Ohio,United States,Ohio,Wayne,Cardamine concatenata,60438
2817740,2016-03-22,39.4495663746,-77.7292542626,Washington,Maryland,United States,Maryland,Washington,Cardamine concatenata,60438
2817875,2016-03-22,39.593172,-84.754393,Preble,Ohio,United States,Ohio,Preble,Cardamine concatenata,60438
2820489,2016-03-22,37.528726,-88.977676,Johnson,Illinois,United States,Illinois,Johnson,Cardamine concatenata,60438
2821927,2016-03-23,41.5813989954,-81.3031245097,Geauga,Ohio,United States,Ohio,Geauga,Cardamine concatenata,60438
2822535,2016-03-23,41.5499992371,-81.4186096191,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2822792,2016-03-17,39.0213683015,-78.0173940864,Clarke,Virginia,United States,Virginia,Clarke,Cardamine concatenata,60438
2823062,2016-03-23,36.0776772838,-86.3148506731,Wilson,Tennessee,United States,Tennessee,Wilson,Cardamine concatenata,60438
2823083,2016-03-23,39.0216156934,-78.0173075852,Clarke,Virginia,United States,Virginia,Clarke,Cardamine concatenata,60438
2825578,2016-03-24,41.785455,-88.431816,Kane,Illinois,United States,Illinois,Kane,Cardamine concatenata,60438
2826103,2016-03-24,41.2260133333,-88.0612416667,Will,Illinois,United States,Illinois,Will,Cardamine concatenata,60438
2826606,2016-03-24,41.71633,-81.169105,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
2827351,2016-03-19,36.0681388889,-78.8516,Durham,North Carolina,United States,North Carolina,Durham,Cardamine concatenata,60438
2829021,2016-03-25,40.6181251724,-89.0181395878,McLean,Illinois,United States,Illinois,McLean,Cardamine concatenata,60438
2829028,2016-03-25,40.6179337297,-89.0179271904,McLean,Illinois,United States,Illinois,McLean,Cardamine concatenata,60438
2829083,2016-03-25,40.617841864,-89.0180249234,McLean,Illinois,United States,Illinois,McLean,Cardamine concatenata,60438
2829091,2016-03-25,40.617825226,-89.0178261046,McLean,Illinois,United States,Illinois,McLean,Cardamine concatenata,60438
2829155,2016-03-25,40.6173146842,-89.0175467358,McLean,Illinois,United States,Illinois,McLean,Cardamine concatenata,60438
2829189,2016-03-25,36.9771996467,-86.1784281582,Warren,Kentucky,United States,Kentucky,Warren,Cardamine concatenata,60438
2829246,2016-03-25,40.61679369,-89.01645897,McLean,Illinois,United States,Illinois,McLean,Cardamine concatenata,60438
2829907,2016-03-25,36.071441,-78.857546,Durham,North Carolina,United States,North Carolina,Durham,Cardamine concatenata,60438
2829980,2016-03-25,40.1286586528,-88.2143282249,Champaign,Illinois,United States,Illinois,Champaign,Cardamine concatenata,60438
2833088,2016-03-26,41.63283211,-88.53427937,Kendall,Illinois,United States,Illinois,Kendall,Cardamine concatenata,60438
2834414,2016-03-26,36.0699984385,-78.870215267,Durham,North Carolina,United States,North Carolina,Durham,Cardamine concatenata,60438
2835317,2016-03-26,37.5456383333,-89.4394,Union,Illinois,United States,Illinois,Union,Cardamine concatenata,60438
2835413,2016-03-26,41.3774479,-81.56463389,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2836594,2016-03-27,41.6228035977,-86.9782402553,Porter,Indiana,United States,Indiana,Porter,Cardamine concatenata,60438
2836809,2016-03-27,41.3875869848,-81.4793437254,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2839223,2016-03-27,39.600475,-79.959658,Monongalia,West Virginia,United States,West Virginia,Monongalia,Cardamine concatenata,60438
2841739,2016-03-27,43.049349277,-75.9968175598,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
2842141,2016-03-18,35.145568,-89.982494,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2842377,2016-03-27,38.772313,-77.238673,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
2843003,2016-03-28,38.5578116667,-90.4295966667,Saint Louis,Missouri,United States,Missouri,St. Louis,Cardamine concatenata,60438
2844825,2016-03-28,39.586155,-89.7128,Sangamon,Illinois,United States,Illinois,Sangamon,Cardamine concatenata,60438
2847722,2016-03-28,36.1558342,-81.7759191,Watauga,North Carolina,United States,North Carolina,Watauga,Cardamine concatenata,60438
2848399,2016-03-26,41.56285851,-81.42068253,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2848449,2016-03-29,39.779773,-88.860328,Macon,Illinois,United States,Illinois,Macon,Cardamine concatenata,60438
2848772,2016-03-29,39.918245,-84.1435083333,Miami,Ohio,United States,Ohio,Miami,Cardamine concatenata,60438
2850446,2016-03-29,39.1347110171,-77.0231001863,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
2852308,2016-03-30,40.65927778,-89.11466095,Woodford,Illinois,United States,Illinois,Woodford,Cardamine concatenata,60438
2852687,2016-03-30,36.086189216,-86.3236840256,Wilson,Tennessee,United States,Tennessee,Wilson,Cardamine concatenata,60438
2855148,2016-03-30,40.073229,-79.727874,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine concatenata,60438
2856357,2016-03-30,35.4576301139,-83.4362488226,Swain,North Carolina,United States,North Carolina,Swain,Cardamine concatenata,60438
2857443,2016-03-31,41.5485188531,-81.5299125332,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2859328,2016-03-31,43.0657159584,-76.2919772231,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
2860049,2016-03-31,35.4936966667,-82.6051333333,Buncombe,North Carolina,United States,North Carolina,Buncombe,Cardamine concatenata,60438
2860121,2016-03-31,43.0651860545,-76.2923809794,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
2861599,2016-03-28,42.1389481193,-87.8303322104,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
2863936,2016-04-01,39.1363445856,-77.022901727,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
2867259,2016-04-02,38.94596216,-77.06119675,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
2868957,2016-04-02,40.2911866667,-79.94207,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
2869663,2016-03-30,41.1289611667,-81.1371195,Portage,Ohio,United States,Ohio,Portage,Cardamine concatenata,60438
2869731,2016-04-02,39.588385,-79.99814,Monongalia,West Virginia,United States,West Virginia,Monongalia,Cardamine concatenata,60438
2870036,2016-04-02,40.500701,-80.361165,Beaver,Pennsylvania,United States,Pennsylvania,Beaver,Cardamine concatenata,60438
2875528,2016-04-03,38.938822,-77.057381,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
2876328,2016-04-03,41.2799987793,-81.5769424438,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
2876538,2016-04-03,37.0563248545,-80.63101382,Pulaski,Virginia,United States,Virginia,Pulaski,Cardamine concatenata,60438
2877813,2016-04-03,36.1095916667,-86.56485,Davidson,Tennessee,United States,Tennessee,Davidson,Cardamine concatenata,60438
2879616,2016-03-22,41.718959,-81.171863,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
2882395,2016-03-31,35.497852,-82.60824,Buncombe,North Carolina,United States,North Carolina,Buncombe,Cardamine concatenata,60438
2882994,2016-04-04,35.1463624137,-89.9843443652,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2886410,2016-04-05,41.2224998474,-81.5586090088,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
2886757,2016-03-26,37.632003,-84.195006,Madison,Kentucky,United States,Kentucky,Madison,Cardamine concatenata,60438
2886856,2016-04-05,40.1603777778,-78.5690472222,Bedford,Pennsylvania,United States,Pennsylvania,Bedford,Cardamine concatenata,60438
2890528,2016-04-06,39.00992655,-77.40462875,Loudoun,Virginia,United States,Virginia,Loudoun,Cardamine concatenata,60438
2893463,2016-04-07,40.3103544284,-79.8404575233,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
2894931,2016-04-07,42.1514828862,-87.7820843831,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
2895350,2016-04-07,36.077586,-86.310151,Wilson,Tennessee,United States,Tennessee,Wilson,Cardamine concatenata,60438
2895461,2016-04-03,40.592008,-74.556087,Somerset,New Jersey,United States,New Jersey,Somerset,Cardamine concatenata,60438
2895499,2016-04-01,39.572401,-84.759961,Preble,Ohio,United States,Ohio,Preble,Cardamine concatenata,60438
2895885,2016-04-07,41.6261166667,-86.9626466667,Porter,Indiana,United States,Indiana,Porter,Cardamine concatenata,60438
2896698,2016-04-07,37.53102,-88.983421,Johnson,Illinois,United States,Illinois,Johnson,Cardamine concatenata,60438
2897027,2016-04-07,39.6566383333,-89.4685216667,Christian,Illinois,United States,Illinois,Christian,Cardamine concatenata,60438
2897030,2016-04-07,39.6571666667,-89.4677666667,Christian,Illinois,United States,Illinois,Christian,Cardamine concatenata,60438
2901040,2016-04-08,41.6820694,-88.02674133,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
2901172,2016-04-08,40.4313776651,-79.8983485429,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
2902118,2016-04-08,39.8356583,-75.6218011,Chester,Pennsylvania,United States,Pennsylvania,Chester,Cardamine concatenata,60438
2904947,2016-04-09,35.1463767,-89.98558327,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2906304,2016-04-09,35.9569113935,-83.8659988717,Knox,Tennessee,United States,Tennessee,Knox,Cardamine concatenata,60438
2907170,2016-04-09,39.136125,-77.0222555,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
2908821,2016-04-09,35.35933765,-90.01657009,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
2911989,2016-04-09,40.508049,-74.56077,Somerset,New Jersey,United States,New Jersey,Somerset,Cardamine concatenata,60438
2913425,2016-04-09,37.54717,-77.512929,Richmond city,Virginia,United States,Virginia,Richmond city,Cardamine concatenata,60438
2916497,2016-04-07,42.9652212141,-76.3460333739,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
2916525,2016-04-07,42.9655041872,-76.3479235769,Onondaga,New York,United States,New York,Onondaga,Cardamine concatenata,60438
2919273,2016-04-11,36.19988814,-78.88758335,Durham,North Carolina,United States,North Carolina,Durham,Cardamine concatenata,60438
2919554,2016-04-11,38.976866,-77.207687,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
2919957,2016-04-11,42.1388970735,-87.8299710342,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
2920835,2016-04-08,38.8889766667,-76.7930216667,Prince George's,Maryland,United States,Maryland,Prince George's,Cardamine concatenata,60438
2920837,2016-04-08,38.8889766667,-76.7930216667,Prince George's,Maryland,United States,Maryland,Prince George's,Cardamine concatenata,60438
2921400,2016-04-11,38.366526,-82.149829,Cabell,West Virginia,United States,West Virginia,Cabell,Cardamine concatenata,60438
2923211,2016-04-12,37.7127216667,-89.2014533333,Jackson,Illinois,United States,Illinois,Jackson,Cardamine concatenata,60438
2923276,2016-04-09,37.523597,-77.471386,Richmond city,Virginia,United States,Virginia,Richmond city,Cardamine concatenata,60438
