id,observed_on,out_of_range,url,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
16271920,2018-09-04,,https://www.inaturalist.org/observations/16271920,40.66175,-73.969995,Kings,New York,United States,New York,Kings,Pieris rapae,55626
16275688,2018-09-06,,https://www.inaturalist.org/observations/16275688,38.9764702979,-76.947791797,Prince George's,Maryland,United States,Maryland,Prince George's,Pieris rapae,55626
16275814,2018-09-05,,https://www.inaturalist.org/observations/16275814,40.1398644903,-83.1736618062,Franklin,Ohio,United States,Ohio,Franklin,Pieris rapae,55626
16276572,2018-09-06,,https://www.inaturalist.org/observations/16276572,34.1250573099,-118.2036434581,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16277970,2018-09-06,,https://www.inaturalist.org/observations/16277970,40.1898882904,-83.1677673535,Franklin,Ohio,United States,Ohio,Franklin,Pieris rapae,55626
16280561,2018-09-03,,https://www.inaturalist.org/observations/16280561,47.83436203,-124.5409393311,Jefferson,Washington,United States,Washington,Jefferson,Pieris rapae,55626
16281938,2018-09-06,,https://www.inaturalist.org/observations/16281938,44.477173,-77.301927,Hastings,,Canada,Ontario,Hastings,Pieris rapae,55626
16282412,2018-09-03,,https://www.inaturalist.org/observations/16282412,42.8105916667,-70.863075,Essex,Massachusetts,United States,Massachusetts,Essex,Pieris rapae,55626
16284390,2018-09-05,,https://www.inaturalist.org/observations/16284390,39.469805189,-87.4090029793,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16285910,2018-09-07,,https://www.inaturalist.org/observations/16285910,45.3705883333,-63.2604783333,Colchester,,Canada,Nova Scotia,Colchester,Pieris rapae,55626
16286518,2018-09-07,,https://www.inaturalist.org/observations/16286518,39.470371767,-87.4007367902,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16287127,2018-09-07,,https://www.inaturalist.org/observations/16287127,38.6666774247,-90.324316077,Saint Louis,Missouri,United States,Missouri,St. Louis,Pieris rapae,55626
16287582,2018-09-01,,https://www.inaturalist.org/observations/16287582,49.0568369722,-122.8720138179,Greater Vancouver,,Canada,British Columbia,Greater Vancouver,Pieris rapae,55626
16287604,2018-09-01,,https://www.inaturalist.org/observations/16287604,49.0569704004,-122.8724385295,Greater Vancouver,,Canada,British Columbia,Greater Vancouver,Pieris rapae,55626
16289491,2018-09-07,,https://www.inaturalist.org/observations/16289491,45.38372,-75.6397783333,Ottawa,,Canada,Ontario,Ottawa,Pieris rapae,55626
16291177,2018-09-04,,https://www.inaturalist.org/observations/16291177,32.7771833333,-117.0631166667,San Diego,California,United States,California,San Diego,Pieris rapae,55626
16291620,2018-09-07,,https://www.inaturalist.org/observations/16291620,33.9742933685,-118.2449159646,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16291840,2018-09-07,,https://www.inaturalist.org/observations/16291840,37.4362033333,-79.1706166667,Lynchburg,Virginia,United States,Virginia,Lynchburg,Pieris rapae,55626
16291981,2018-09-06,,https://www.inaturalist.org/observations/16291981,46.6544444444,-87.6294444444,Marquette,Michigan,United States,Michigan,Marquette,Pieris rapae,55626
16293654,2018-09-07,,https://www.inaturalist.org/observations/16293654,33.8108404105,-118.2007826795,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16293899,2018-09-07,,https://www.inaturalist.org/observations/16293899,42.6473716667,-71.2160633333,Essex,Massachusetts,United States,Massachusetts,Essex,Pieris rapae,55626
16294746,2018-09-07,,https://www.inaturalist.org/observations/16294746,43.2128554641,-77.9428428556,Monroe,New York,United States,New York,Monroe,Pieris rapae,55626
16294810,2018-09-07,,https://www.inaturalist.org/observations/16294810,42.6447181702,-78.551361084,Erie,New York,United States,New York,Erie,Pieris rapae,55626
16295011,2018-09-07,,https://www.inaturalist.org/observations/16295011,39.4696645387,-87.4003459753,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16295035,2018-09-07,,https://www.inaturalist.org/observations/16295035,39.4701057622,-87.3994672293,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16296107,2018-09-07,,https://www.inaturalist.org/observations/16296107,39.4702158733,-87.3994136248,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16296122,2018-09-07,,https://www.inaturalist.org/observations/16296122,39.4704527491,-87.3996982544,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16296769,2018-09-07,,https://www.inaturalist.org/observations/16296769,38.9394598692,-77.0620585938,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
16296863,2018-09-07,,https://www.inaturalist.org/observations/16296863,38.9419379018,-77.0513200629,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
16296865,2018-09-07,,https://www.inaturalist.org/observations/16296865,38.9417519953,-77.0514307649,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
16299005,2018-09-07,,https://www.inaturalist.org/observations/16299005,38.189504748,-76.4263178392,Saint Mary's,Maryland,United States,Maryland,St. Mary's,Pieris rapae,55626
16299230,2018-09-07,,https://www.inaturalist.org/observations/16299230,39.4704847807,-87.4003969314,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16299249,2018-09-07,,https://www.inaturalist.org/observations/16299249,39.4702047324,-87.4006276014,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16300467,2018-09-05,,https://www.inaturalist.org/observations/16300467,38.9358578,-77.0491147,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
16300775,2014-04-06,,https://www.inaturalist.org/observations/16300775,39.3658359028,-84.5724738191,Butler,Ohio,United States,Ohio,Butler,Pieris rapae,55626
16301028,2018-07-14,,https://www.inaturalist.org/observations/16301028,40.4191001,-74.4030327,Middlesex,New Jersey,United States,New Jersey,Middlesex,Pieris rapae,55626
16301359,2018-09-06,,https://www.inaturalist.org/observations/16301359,33.714865,-117.792855,Orange,California,United States,California,Orange,Pieris rapae,55626
16302081,2018-09-06,,https://www.inaturalist.org/observations/16302081,38.8687913,-77.0255337,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
16303763,2018-09-07,,https://www.inaturalist.org/observations/16303763,43.3531434395,-79.7522906013,Halton,,Canada,Ontario,Halton,Pieris rapae,55626
16307574,2018-09-04,,https://www.inaturalist.org/observations/16307574,41.78203,-87.5733146,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16309420,2018-09-07,,https://www.inaturalist.org/observations/16309420,34.2321169,-118.4435314,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16311349,2018-09-07,,https://www.inaturalist.org/observations/16311349,36.9532843,-122.0291294,Santa Cruz,California,United States,California,Santa Cruz,Pieris rapae,55626
16313835,2018-09-07,,https://www.inaturalist.org/observations/16313835,44.491322,-77.28549,Hastings,,Canada,Ontario,Hastings,Pieris rapae,55626
16317590,2017-09-08,,https://www.inaturalist.org/observations/16317590,39.4699760393,-87.4004732749,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16324450,2018-09-08,,https://www.inaturalist.org/observations/16324450,34.0178527832,-118.2882003784,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16324643,2018-09-08,,https://www.inaturalist.org/observations/16324643,34.0178638333,-118.2883,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16324809,2018-09-08,,https://www.inaturalist.org/observations/16324809,34.0178333333,-118.2882466667,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16325336,2018-09-08,,https://www.inaturalist.org/observations/16325336,45.435045,-76.5801083333,Renfrew,,Canada,Ontario,Renfrew,Pieris rapae,55626
16326098,2018-09-07,,https://www.inaturalist.org/observations/16326098,33.9336183333,-117.9506016667,Orange,California,United States,California,Orange,Pieris rapae,55626
16328699,2014-06-01,,https://www.inaturalist.org/observations/16328699,46.4748283,-81.0691833,Greater Sudbury,,Canada,Ontario,Greater Sudbury,Pieris rapae,55626
16328813,2018-09-08,,https://www.inaturalist.org/observations/16328813,40.7905568462,-73.9263133798,New York,New York,United States,New York,New York,Pieris rapae,55626
16329328,2013-08-23,,https://www.inaturalist.org/observations/16329328,49.815079,-93.003948,,,Canada,Ontario,Kenora,Pieris rapae,55626
16335325,2018-07-29,,https://www.inaturalist.org/observations/16335325,40.6028555556,-73.9327388889,Kings,New York,United States,New York,Kings,Pieris rapae,55626
16335619,2018-09-08,,https://www.inaturalist.org/observations/16335619,38.5873572,-121.3544812,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
16337183,2018-09-08,,https://www.inaturalist.org/observations/16337183,41.4212972541,-93.6156313092,Warren,Iowa,United States,Iowa,Warren,Pieris rapae,55626
16340002,2018-09-08,,https://www.inaturalist.org/observations/16340002,40.6024648639,-74.5327491781,Somerset,New Jersey,United States,New Jersey,Somerset,Pieris rapae,55626
16351572,2018-09-09,,https://www.inaturalist.org/observations/16351572,45.0153217696,-69.1888280101,Penobscot,Maine,United States,Maine,Penobscot,Pieris rapae,55626
16356864,2018-09-09,,https://www.inaturalist.org/observations/16356864,33.7913966667,-84.36876,Fulton,Georgia,United States,Georgia,Fulton,Pieris rapae,55626
16360588,2018-09-09,,https://www.inaturalist.org/observations/16360588,42.6869466667,-72.0097972167,Worcester,Massachusetts,United States,Massachusetts,Worcester,Pieris rapae,55626
16362782,2018-09-09,,https://www.inaturalist.org/observations/16362782,41.7943116041,-91.5404818207,Johnson,Iowa,United States,Iowa,Johnson,Pieris rapae,55626
16362807,2018-09-04,,https://www.inaturalist.org/observations/16362807,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16363906,2018-09-09,,https://www.inaturalist.org/observations/16363906,37.8711539095,-121.9317953043,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
16365246,2018-09-09,,https://www.inaturalist.org/observations/16365246,38.588641743,-90.3873734529,Saint Louis,Missouri,United States,Missouri,St. Louis,Pieris rapae,55626
16365450,2018-09-07,,https://www.inaturalist.org/observations/16365450,42.314175,-81.85135,Lake Erie,,Canada,Ontario,Lake Erie,Pieris rapae,55626
16365585,2018-09-09,,https://www.inaturalist.org/observations/16365585,44.9024053524,-93.1984941848,Hennepin,Minnesota,United States,Minnesota,Hennepin,Pieris rapae,55626
16366737,2018-09-09,,https://www.inaturalist.org/observations/16366737,34.232109294,-118.4435274141,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16366748,2018-09-09,,https://www.inaturalist.org/observations/16366748,34.232109294,-118.4435274141,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16367752,2018-09-08,,https://www.inaturalist.org/observations/16367752,51.7788267331,-106.4413871835,Division No. 11,,Canada,Saskatchewan,Division No. 11,Pieris rapae,55626
16370978,2018-09-09,,https://www.inaturalist.org/observations/16370978,34.0308227539,-118.2997665405,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16371820,2018-08-08,,https://www.inaturalist.org/observations/16371820,42.3852983,-88.3473126,McHenry,Illinois,United States,Illinois,McHenry,Pieris rapae,55626
16372024,2018-09-09,,https://www.inaturalist.org/observations/16372024,47.5289492682,-111.2372156606,Cascade,Montana,United States,Montana,Cascade,Pieris rapae,55626
16372454,2018-08-27,,https://www.inaturalist.org/observations/16372454,44.1549695,-68.2455533333,Hancock,Maine,United States,Maine,Hancock,Pieris rapae,55626
16374076,2018-09-09,,https://www.inaturalist.org/observations/16374076,43.9208264057,-64.8495068874,Queens,,Canada,Nova Scotia,Queens,Pieris rapae,55626
16374485,2018-08-23,,https://www.inaturalist.org/observations/16374485,36.2658653259,-121.3953857422,Monterey,California,United States,California,Monterey,Pieris rapae,55626
16374751,2018-08-30,,https://www.inaturalist.org/observations/16374751,44.250155,-72.5517816667,Washington,Vermont,United States,Vermont,Washington,Pieris rapae,55626
16375979,2018-08-31,,https://www.inaturalist.org/observations/16375979,44.3668166667,-72.4300533333,Washington,Vermont,United States,Vermont,Washington,Pieris rapae,55626
16376064,2018-09-01,,https://www.inaturalist.org/observations/16376064,44.2527033333,-72.6016366667,Washington,Vermont,United States,Vermont,Washington,Pieris rapae,55626
16376596,2018-06-21,,https://www.inaturalist.org/observations/16376596,35.1134228099,-106.4899477592,Bernalillo,New Mexico,United States,New Mexico,Bernalillo,Pieris rapae,55626
16378949,2018-08-05,,https://www.inaturalist.org/observations/16378949,42.3852983,-88.3484238,McHenry,Illinois,United States,Illinois,McHenry,Pieris rapae,55626
16386745,2018-09-05,,https://www.inaturalist.org/observations/16386745,37.40747,-121.95514,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
16389797,2018-09-10,,https://www.inaturalist.org/observations/16389797,42.6250125468,-87.8206252959,Kenosha,Wisconsin,United States,Wisconsin,Kenosha,Pieris rapae,55626
16390720,2018-09-10,,https://www.inaturalist.org/observations/16390720,42.0112193143,-93.6375541986,Story,Iowa,United States,Iowa,Story,Pieris rapae,55626
16390741,2018-09-10,,https://www.inaturalist.org/observations/16390741,42.0100183133,-93.639206607,Story,Iowa,United States,Iowa,Story,Pieris rapae,55626
16390993,2018-09-10,,https://www.inaturalist.org/observations/16390993,35.0078583333,-85.3660716667,Hamilton,Tennessee,United States,Tennessee,Hamilton,Pieris rapae,55626
16393709,2018-09-10,,https://www.inaturalist.org/observations/16393709,38.5784374704,-92.1713510994,Cole,Missouri,United States,Missouri,Cole,Pieris rapae,55626
16396968,2018-09-10,,https://www.inaturalist.org/observations/16396968,40.1618542156,-75.212563538,Montgomery,Pennsylvania,United States,Pennsylvania,Montgomery,Pieris rapae,55626
16396971,2018-09-10,,https://www.inaturalist.org/observations/16396971,34.0245339511,-118.323459989,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16397758,2018-09-07,,https://www.inaturalist.org/observations/16397758,42.0417444444,-93.6342861111,Story,Iowa,United States,Iowa,Story,Pieris rapae,55626
16398971,2018-09-10,,https://www.inaturalist.org/observations/16398971,39.4700102798,-87.4005925302,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16398986,2018-09-10,,https://www.inaturalist.org/observations/16398986,39.4701059033,-87.4002989427,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16399001,2018-09-10,,https://www.inaturalist.org/observations/16399001,39.4704175169,-87.4000071721,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16399019,2018-09-10,,https://www.inaturalist.org/observations/16399019,39.4704781986,-87.4003873215,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16399300,2018-09-10,,https://www.inaturalist.org/observations/16399300,39.4696701179,-87.4004808069,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16400250,2018-09-08,,https://www.inaturalist.org/observations/16400250,43.9035154243,-79.4491989166,York,,Canada,Ontario,York,Pieris rapae,55626
16400828,2018-08-17,,https://www.inaturalist.org/observations/16400828,49.3607669303,-123.0263475211,Greater Vancouver,,Canada,British Columbia,Greater Vancouver,Pieris rapae,55626
16404435,2018-09-09,,https://www.inaturalist.org/observations/16404435,48.6806549486,-93.7023374614,,,Canada,Ontario,Rainy River,Pieris rapae,55626
16404633,2018-09-09,,https://www.inaturalist.org/observations/16404633,38.9717783333,-95.2457666667,Douglas,Kansas,United States,Kansas,Douglas,Pieris rapae,55626
16404898,2018-09-10,,https://www.inaturalist.org/observations/16404898,44.6425366667,-63.58033,Halifax,,Canada,Nova Scotia,Halifax,Pieris rapae,55626
16405039,2018-09-10,,https://www.inaturalist.org/observations/16405039,39.1201782227,-97.700630188,Ottawa,Kansas,United States,Kansas,Ottawa,Pieris rapae,55626
16407155,2018-08-19,,https://www.inaturalist.org/observations/16407155,43.8024704147,-81.7256736684,,,Canada,Ontario,Lake Huron,Pieris rapae,55626
16408117,2018-09-08,,https://www.inaturalist.org/observations/16408117,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16410117,2018-09-03,,https://www.inaturalist.org/observations/16410117,20.6379167235,-103.402563308,,Jalisco,Mexico,Jalisco,Zapopan,Pieris rapae,55626
16418195,2018-09-07,,https://www.inaturalist.org/observations/16418195,45.3737491429,-75.7959182934,Ottawa,,Canada,Ontario,Ottawa,Pieris rapae,55626
16418586,2018-08-27,,https://www.inaturalist.org/observations/16418586,36.4561136044,-121.9254013233,Monterey,California,United States,California,Monterey,Pieris rapae,55626
16420582,2018-09-11,,https://www.inaturalist.org/observations/16420582,39.7602882385,-84.102935791,Montgomery,Ohio,United States,Ohio,Montgomery,Pieris rapae,55626
16420713,2018-09-10,,https://www.inaturalist.org/observations/16420713,33.1659916667,-117.34102,San Diego,California,United States,California,San Diego,Pieris rapae,55626
16421218,2018-09-05,,https://www.inaturalist.org/observations/16421218,39.470016684,-87.4007300494,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16421572,2018-09-11,,https://www.inaturalist.org/observations/16421572,42.4273105665,-78.1569458172,Allegany,New York,United States,New York,Allegany,Pieris rapae,55626
16421958,2018-09-11,,https://www.inaturalist.org/observations/16421958,41.1716301979,-80.9660716106,Trumbull,Ohio,United States,Ohio,Trumbull,Pieris rapae,55626
16424759,2018-09-11,,https://www.inaturalist.org/observations/16424759,41.436521709,-75.6559426524,Lackawanna,Pennsylvania,United States,Pennsylvania,Lackawanna,Pieris rapae,55626
16426855,2018-09-11,,https://www.inaturalist.org/observations/16426855,42.4828233793,-76.3705715377,Tompkins,New York,United States,New York,Tompkins,Pieris rapae,55626
16433371,2018-09-11,,https://www.inaturalist.org/observations/16433371,38.9106058829,-77.0033372337,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
16433879,2018-09-11,,https://www.inaturalist.org/observations/16433879,39.4700535,-87.3984823,Vigo,Indiana,United States,Indiana,Vigo,Pieris rapae,55626
16433885,2018-09-11,,https://www.inaturalist.org/observations/16433885,42.0110861167,-93.637445,Story,Iowa,United States,Iowa,Story,Pieris rapae,55626
16435105,2018-09-11,,https://www.inaturalist.org/observations/16435105,34.0904083333,-118.2197883333,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16437139,2018-09-11,,https://www.inaturalist.org/observations/16437139,40.6856583333,-124.21428,Humboldt,California,United States,California,Humboldt,Pieris rapae,55626
16437180,2018-09-11,,https://www.inaturalist.org/observations/16437180,43.6421617708,-79.3209333345,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
16437212,2018-09-11,,https://www.inaturalist.org/observations/16437212,39.327575,-77.7448416667,Jefferson,West Virginia,United States,West Virginia,Jefferson,Pieris rapae,55626
16437758,2018-09-11,,https://www.inaturalist.org/observations/16437758,43.4049987793,-80.4166641235,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Pieris rapae,55626
16438211,2018-09-11,,https://www.inaturalist.org/observations/16438211,42.5992632036,-83.9733533904,Livingston,Michigan,United States,Michigan,Livingston,Pieris rapae,55626
16440418,2018-09-11,,https://www.inaturalist.org/observations/16440418,45.3869465217,-75.7040941934,Ottawa,,Canada,Ontario,Ottawa,Pieris rapae,55626
16440790,2018-09-10,,https://www.inaturalist.org/observations/16440790,42.3389699839,-88.1045341727,Lake,Illinois,United States,Illinois,Lake,Pieris rapae,55626
16441723,2018-09-08,,https://www.inaturalist.org/observations/16441723,43.5797177356,-79.9751153568,Halton,,Canada,Ontario,Halton,Pieris rapae,55626
16442110,2018-09-11,,https://www.inaturalist.org/observations/16442110,34.135761701,-118.2649972198,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16442242,2018-09-08,,https://www.inaturalist.org/observations/16442242,43.5797177356,-79.9751153568,Halton,,Canada,Ontario,Halton,Pieris rapae,55626
16443017,2003-07-23,,https://www.inaturalist.org/observations/16443017,38.0910569705,-103.1181528791,Bent,Colorado,United States,Colorado,Bent,Pieris rapae,55626
16447794,2018-09-11,,https://www.inaturalist.org/observations/16447794,43.0120758413,-81.267670244,Middlesex,,Canada,Ontario,Middlesex,Pieris rapae,55626
16449948,2018-09-11,,https://www.inaturalist.org/observations/16449948,43.0264913889,-81.232735,Middlesex,,Canada,Ontario,Middlesex,Pieris rapae,55626
16452246,2018-09-04,,https://www.inaturalist.org/observations/16452246,43.2924428519,-89.7916989322,Sauk,Wisconsin,United States,Wisconsin,Sauk,Pieris rapae,55626
16454548,2018-09-11,,https://www.inaturalist.org/observations/16454548,37.7778957563,-122.4999628859,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
16454551,2018-09-11,,https://www.inaturalist.org/observations/16454551,37.7778957563,-122.4999628859,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
16454552,2018-09-11,,https://www.inaturalist.org/observations/16454552,37.7778957563,-122.4999628859,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
16456743,2018-09-12,,https://www.inaturalist.org/observations/16456743,39.3718488235,-82.1259401646,Athens,Ohio,United States,Ohio,Athens,Pieris rapae,55626
16457685,2018-09-12,,https://www.inaturalist.org/observations/16457685,33.8011033333,-118.3495033333,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16458154,2018-09-11,,https://www.inaturalist.org/observations/16458154,42.0106058,-93.6385732,Story,Iowa,United States,Iowa,Story,Pieris rapae,55626
16458371,2018-09-11,,https://www.inaturalist.org/observations/16458371,42.0106058,-93.6385732,Story,Iowa,United States,Iowa,Story,Pieris rapae,55626
16460683,2018-09-12,,https://www.inaturalist.org/observations/16460683,42.7780134185,-81.0857550335,Elgin,,Canada,Ontario,Elgin,Pieris rapae,55626
16460744,2018-09-11,,https://www.inaturalist.org/observations/16460744,42.0344144307,-88.2142501126,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16460862,2018-09-12,,https://www.inaturalist.org/observations/16460862,42.7466838398,-81.0872053092,Elgin,,Canada,Ontario,Elgin,Pieris rapae,55626
16462118,2018-09-10,,https://www.inaturalist.org/observations/16462118,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16462238,2018-09-12,,https://www.inaturalist.org/observations/16462238,38.9854411676,-77.4906287316,Fairfax,Virginia,United States,Virginia,Fairfax,Pieris rapae,55626
16463200,2018-09-12,,https://www.inaturalist.org/observations/16463200,42.7128602131,-73.891556561,Albany,New York,United States,New York,Albany,Pieris rapae,55626
16463461,2018-09-12,,https://www.inaturalist.org/observations/16463461,34.1790851675,-118.2596404112,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16466111,2018-08-14,,https://www.inaturalist.org/observations/16466111,43.5755087559,-79.6079887162,Peel,,Canada,Ontario,Peel,Pieris rapae,55626
16466501,2018-09-10,,https://www.inaturalist.org/observations/16466501,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16468767,2018-09-11,,https://www.inaturalist.org/observations/16468767,34.2321169,-118.4435314,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16469583,2018-09-12,,https://www.inaturalist.org/observations/16469583,39.1555111667,-84.5015083333,Hamilton,Ohio,United States,Ohio,Hamilton,Pieris rapae,55626
16470266,2018-09-11,,https://www.inaturalist.org/observations/16470266,41.1492361667,-73.9806283333,Rockland,New York,United States,New York,Rockland,Pieris rapae,55626
16470769,2018-09-12,,https://www.inaturalist.org/observations/16470769,34.2678131875,-118.3820708687,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16470784,2018-09-12,,https://www.inaturalist.org/observations/16470784,40.8480947558,-124.0680306965,Humboldt,California,United States,California,Humboldt,Pieris rapae,55626
16472174,2018-09-11,,https://www.inaturalist.org/observations/16472174,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
16472359,2018-09-12,,https://www.inaturalist.org/observations/16472359,33.9582694891,-118.3875369625,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16473956,2018-09-11,,https://www.inaturalist.org/observations/16473956,34.1412768894,-118.1667093152,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
16473959,2018-09-12,,https://www.inaturalist.org/observations/16473959,42.5721397263,-83.9517090385,Livingston,Michigan,United States,Michigan,Livingston,Pieris rapae,55626
16473961,2018-09-12,,https://www.inaturalist.org/observations/16473961,42.4970622656,-83.8199643158,Livingston,Michigan,United States,Michigan,Livingston,Pieris rapae,55626
16474194,2018-09-12,,https://www.inaturalist.org/observations/16474194,40.3071406751,-76.8829023841,Dauphin,Pennsylvania,United States,Pennsylvania,Dauphin,Pieris rapae,55626
16474218,2018-08-08,,https://www.inaturalist.org/observations/16474218,44.3210616667,-80.6485533333,Grey,,Canada,Ontario,Grey,Pieris rapae,55626
16475682,2018-09-12,,https://www.inaturalist.org/observations/16475682,40.1624279574,-83.1697899615,Franklin,Ohio,United States,Ohio,Franklin,Pieris rapae,55626
16476316,2017-07-09,,https://www.inaturalist.org/observations/16476316,42.646389809,-80.8150753365,Elgin,,Canada,Ontario,Elgin,Pieris rapae,55626
16476989,2018-09-12,,https://www.inaturalist.org/observations/16476989,45.5257247314,-76.423085779,Pontiac,,Canada,Québec,Pontiac,Pieris rapae,55626
16482300,2018-09-12,,https://www.inaturalist.org/observations/16482300,43.93765,-76.8621133333,Lake Ontario,,Canada,Ontario,Lake Ontario,Pieris rapae,55626
16482550,2018-09-12,,https://www.inaturalist.org/observations/16482550,44.476982,-77.307602,Hastings,,Canada,Ontario,Hastings,Pieris rapae,55626
16483414,2018-09-13,,https://www.inaturalist.org/observations/16483414,43.289869415,-75.443826505,Oneida,New York,United States,New York,Oneida,Pieris rapae,55626
16485989,2018-09-12,,https://www.inaturalist.org/observations/16485989,43.8840354702,-79.0275948867,Durham,,Canada,Ontario,Durham,Pieris rapae,55626
16486364,2018-09-13,,https://www.inaturalist.org/observations/16486364,40.7797666832,-73.9700393328,New York,New York,United States,New York,New York,Pieris rapae,55626
16486743,2018-09-13,,https://www.inaturalist.org/observations/16486743,45.5048876037,-73.7044580288,Communauté-Urbaine-de-Montréal,,Canada,Québec,Communauté-Urbaine-de-Montréal,Pieris rapae,55626
16488028,2018-09-12,,https://www.inaturalist.org/observations/16488028,42.6251506,-89.0179332,Rock,Wisconsin,United States,Wisconsin,Rock,Pieris rapae,55626
16492168,2018-09-12,,https://www.inaturalist.org/observations/16492168,41.0655929011,-85.0522562247,Allen,Indiana,United States,Indiana,Allen,Pieris rapae,55626
16498136,2018-09-13,,https://www.inaturalist.org/observations/16498136,42.26879498,-71.84628354,Worcester,Massachusetts,United States,Massachusetts,Worcester,Pieris rapae,55626
16500192,2018-09-13,,https://www.inaturalist.org/observations/16500192,40.78421947,-124.08967306,Humboldt,California,United States,California,Humboldt,Pieris rapae,55626
16500302,2018-09-13,,https://www.inaturalist.org/observations/16500302,37.7915416667,-122.4126366667,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
16505213,2018-09-06,,https://www.inaturalist.org/observations/16505213,38.3051150388,-121.8679397599,Solano,California,United States,California,Solano,Pieris rapae,55626
16509033,2018-09-13,,https://www.inaturalist.org/observations/16509033,43.694405,-80.249205,Wellington,,Canada,Ontario,Wellington,Pieris rapae,55626
16510708,2018-09-13,,https://www.inaturalist.org/observations/16510708,38.6463517881,-90.3106926646,Saint Louis,Missouri,United States,Missouri,St. Louis,Pieris rapae,55626
16511467,2018-09-13,,https://www.inaturalist.org/observations/16511467,40.7947,-73.9601883333,New York,New York,United States,New York,New York,Pieris rapae,55626
16513857,2018-09-09,,https://www.inaturalist.org/observations/16513857,33.0883331299,-117.0802764893,San Diego,California,United States,California,San Diego,Pieris rapae,55626
16517552,2018-09-03,,https://www.inaturalist.org/observations/16517552,51.7074509261,-80.5696803772,,,Canada,Ontario,Cochrane,Pieris rapae,55626
